#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.068          -0.092     -0.70704828     0.015524819    0.0067058591     -0.55655292
            0.1           0.072          -0.092      -0.7579203     0.010358559    0.0048832276     -0.55559458
            0.1           0.076          -0.092     -0.80755907    0.0066634087    0.0038289916     -0.55435886
            0.1            0.08          -0.092     -0.85534305    0.0040309053    0.0032817542     -0.55298221
            0.1           0.084          -0.092     -0.90017113    0.0021015981     0.002988275     -0.55158703
            0.1           0.088          -0.092     -0.93941879   0.00064864321    0.0026939904     -0.55028465
            0.1           0.092          -0.092     -0.96480679  -0.00045370036    0.0021576828     -0.54918605
            0.1           0.096          -0.092     -0.93617288  -0.00086319002    0.0012695023     -0.54841059
            0.1             0.1          -0.092               0               0               0     -0.54811884
            0.1          -0.096          -0.088       -0.923132    0.0013693822   9.8874861e-05     -0.54897764
            0.1            -0.1          -0.088               0               0               0     -0.54873816
            0.1          -0.092          -0.088     -0.93545304    0.0013076525   0.00013685961     -0.54967093
            0.1          -0.088          -0.088     -0.90532078   0.00058630749   0.00054433367     -0.55067613
            0.1          -0.084          -0.088     -0.86563703  -0.00079608988    0.0012793735     -0.55181458
            0.1           -0.08          -0.088     -0.82167727   -0.0030360685    0.0024916782     -0.55296574
            0.1          -0.076          -0.088     -0.77498811   -0.0064331314    0.0044182329     -0.55400556
            0.1          -0.072          -0.088     -0.72623672    -0.011337158    0.0072860203     -0.55480552
            0.1          -0.068          -0.088     -0.67575604    -0.018104453     0.011284608     -0.55523177
            0.1          -0.064          -0.088     -0.62373415    -0.027051686     0.016512305     -0.55516254
            0.1           -0.06          -0.088     -0.57030217    -0.038412672     0.022929551     -0.55451169
            0.1          -0.056          -0.088     -0.51555068    -0.052292705     0.030324977     -0.55324807
            0.1          -0.052          -0.088     -0.45954431     -0.06861404      0.03825681     -0.55142366
            0.1          -0.048          -0.088     -0.40223093    -0.086998128     0.046078177     -0.54917761
            0.1          -0.044          -0.088     -0.34316695     -0.10653641     0.053014123       -0.546702
            0.1           -0.04          -0.088     -0.28121273     -0.12544782     0.058256743      -0.5441734
            0.1          -0.036          -0.088      -0.2146068     -0.14089868     0.060987746     -0.54173096
            0.1          -0.032          -0.088     -0.14182392     -0.14957883     0.060475256     -0.53942653
            0.1          -0.028          -0.088    -0.062952306     -0.14918721     0.056547674     -0.53712272
            0.1          -0.024          -0.088     0.019634727     -0.13986483     0.049903668     -0.53464704
            0.1           -0.02          -0.088      0.10178839     -0.12416083     0.042173579     -0.53200785
            0.1          -0.016          -0.088      0.18046882     -0.10441783     0.035395927     -0.52938686
            0.1          -0.012          -0.088      0.25444512    -0.081138488     0.030870141     -0.52713612
            0.1          -0.008          -0.088      0.32033619    -0.054241989     0.028656894     -0.52568889
            0.1          -0.004          -0.088      0.36813604    -0.024708803     0.027653239     -0.52552724
            0.1               0          -0.088      0.37800383    0.0066715975     0.026825439     -0.52652807
            0.1           0.004          -0.088      0.34276141     0.037745789     0.026096679     -0.52839912
            0.1           0.008          -0.088      0.28009889     0.065966353     0.026179635     -0.53121499
            0.1           0.012          -0.088      0.20716497     0.090707305     0.028191815     -0.53462879
            0.1           0.016          -0.088      0.13014074      0.11176286     0.032655167     -0.53813728
            0.1            0.02          -0.088     0.050618549       0.1292628     0.039083592     -0.54136775
            0.1           0.024          -0.088    -0.029368901      0.14184277     0.046076993     -0.54407079
            0.1           0.028          -0.088     -0.10634296       0.1469685     0.051888649      -0.5461747
            0.1           0.032          -0.088     -0.17758234      0.14328294     0.055140612     -0.54784948
            0.1           0.036          -0.088     -0.24225591      0.13166676      0.05515263     -0.54943224
            0.1            0.04          -0.088     -0.30146314       0.1147487     0.052115713      -0.5511067
            0.1           0.044          -0.088     -0.35726735     0.095636195     0.046770344     -0.55285306
            0.1           0.048          -0.088     -0.41150219     0.076743536     0.039948757     -0.55455727
            0.1           0.052          -0.088     -0.46517975     0.059486692     0.032475221      -0.5560524
            0.1           0.056          -0.088     -0.51859049     0.044535255     0.025127816     -0.55715763
            0.1            0.06          -0.088     -0.57167815     0.032116102     0.018522702     -0.55774874
            0.1           0.064          -0.088     -0.62427515      0.02220435     0.013041191     -0.55779074
            0.1           0.068          -0.088     -0.67616915     0.014615889    0.0088377685     -0.55732538
            0.1           0.072          -0.088     -0.72710254    0.0090700575    0.0058885328     -0.55644311
            0.1           0.076          -0.088     -0.77672648    0.0052211744    0.0040226546     -0.55526545
            0.1            0.08          -0.088     -0.82451882     0.002689421    0.0029745072     -0.55392557
            0.1           0.084          -0.088     -0.86962887    0.0011011606    0.0024412603     -0.55255668
            0.1           0.088          -0.088     -0.91032721   0.00013345452    0.0020981295     -0.55127833
            0.1           0.092          -0.088     -0.94117545  -0.00047830145    0.0016134493      -0.5501968
            0.1           0.096          -0.088       -0.929121  -0.00061540934   0.00075702926     -0.54942466
            0.1             0.1          -0.088               0               0               0     -0.54913066
            0.1          -0.096          -0.084     -0.89319064    0.0015814909    -0.001559434     -0.55015265
            0.1            -0.1          -0.084               0               0               0     -0.54991933
            0.1          -0.092          -0.084     -0.89721095     0.001757408   -0.0013624167      -0.5508253
            0.1          -0.088          -0.084     -0.86562756    0.0013206866   -0.0008389068     -0.55181668
            0.1          -0.084          -0.084     -0.82627073   0.00016020418    0.0001094431     -0.55296132
            0.1           -0.08          -0.084     -0.78314004   -0.0019757636    0.0017575104      -0.5541184
            0.1          -0.076          -0.084     -0.73736099   -0.0054058564    0.0043895681     -0.55515521
            0.1          -0.072          -0.084     -0.68943527    -0.010471074    0.0082511965     -0.55594815
            0.1          -0.068          -0.084      -0.6396157    -0.017492072     0.013519717     -0.55637315
            0.1          -0.064          -0.084     -0.58801976    -0.026721577     0.020250662     -0.55631515
            0.1           -0.06          -0.084     -0.53468267    -0.038296262     0.028327555     -0.55569267
            0.1          -0.056          -0.084     -0.47958091     -0.05218275     0.037420032     -0.55447815
            0.1          -0.052          -0.084     -0.42262458    -0.068108977     0.046936679     -0.55272234
            0.1          -0.048          -0.084     -0.36358636    -0.085458438     0.056018448     -0.55056345
            0.1          -0.044          -0.084     -0.30197464      -0.1031107     0.063589119     -0.54820399
            0.1           -0.04          -0.084     -0.23698343     -0.11929229     0.068475935     -0.54585239
            0.1          -0.036          -0.084     -0.16775841     -0.13168947     0.069616608     -0.54366167
            0.1          -0.032          -0.084    -0.094067234     -0.13809219     0.066460088     -0.54164245
            0.1          -0.028          -0.084     -0.01696888     -0.13730056     0.059464583     -0.53959428
            0.1          -0.024          -0.084     0.061187801      -0.1296539     0.050197418     -0.53728208
            0.1           -0.02          -0.084      0.13762605     -0.11655317     0.040876576     -0.53466815
            0.1          -0.016          -0.084      0.21029521     -0.09912709     0.033498955     -0.53199684
            0.1          -0.012          -0.084      0.27753028    -0.077765793      0.02910489     -0.52972193
            0.1          -0.008          -0.084      0.33587058    -0.052650439     0.027525963     -0.52829121
            0.1          -0.004          -0.084      0.37692722    -0.024551856     0.027325584      -0.5281048
            0.1  -1.9825411e-18          -0.084      0.38525083    0.0056248714     0.026833024     -0.52902339
            0.1           0.004          -0.084      0.35548779     0.035109962     0.025639144     -0.53076045
            0.1           0.008          -0.084      0.30130965     0.061254052     0.024925384     -0.53341134
            0.1           0.012          -0.084      0.23627559     0.083700225     0.026361738     -0.53674009
            0.1           0.016          -0.084      0.16592459      0.10225881     0.030759869     -0.54027116
            0.1            0.02          -0.084      0.09234993      0.11686021     0.037835085     -0.54357781
            0.1           0.024          -0.084     0.017189042       0.1268571     0.046368978     -0.54630697
            0.1           0.028          -0.084     -0.05726368      0.13103239     0.054486099     -0.54834671
            0.1           0.032          -0.084     -0.12872795      0.12855188     0.060270635     -0.54988971
            0.1           0.036          -0.084     -0.19586917      0.11975824     0.062414304     -0.55128757
            0.1            0.04          -0.084     -0.25861642      0.10614417     0.060612408     -0.55277244
            0.1           0.044          -0.084     -0.31786308     0.089849399     0.055457024     -0.55436584
