#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.048          -0.076     -0.16445449      0.12531561     0.064093378     -0.58803078
            0.1           0.052          -0.076     -0.23064774      0.11967004     0.066009722     -0.58935818
            0.1           0.056          -0.076      -0.2961413      0.10779344      0.06686717     -0.59004689
            0.1            0.06          -0.076     -0.36681413     0.092571815     0.068857851     -0.59008055
            0.1           0.064          -0.076     -0.44601266     0.076518753     0.074421966      -0.5895932
            0.1           0.068          -0.076     -0.53314795     0.061056712     0.084948254     -0.58878908
            0.1           0.072          -0.076     -0.62407896      0.04645951     0.099436108     -0.58781786
            0.1           0.076          -0.076     -0.71385118     0.032388901      0.11444187     -0.58670375
            0.1            0.08          -0.076     -0.79752495     0.018772347      0.12626465     -0.58570503
            0.1           0.084          -0.076     -0.86847941    0.0061569068      0.13264016     -0.58523876
            0.1           0.088          -0.076     -0.91761588   -0.0045654302      0.13247915     -0.58548105
            0.1           0.092          -0.076     -0.93264545     -0.01092291      0.12574206     -0.58610272
            0.1           0.096          -0.076     -0.88524806    -0.011244427      0.11312248     -0.58688925
            0.1             0.1          -0.076               0               0               0     -0.58736011
            0.1          -0.096          -0.072     -0.50097378     0.011620661     -0.13700503     -0.58233252
            0.1            -0.1          -0.072               0               0               0     -0.58249018
            0.1          -0.092          -0.072     -0.55109295     0.024843106     -0.11577605     -0.58214101
