#             x               y               z             U_x             U_y             U_z               p
           0.13          -0.082           0.082     -0.53784352      0.04701065    -0.010551247     -0.38984232
           0.13          -0.082           0.086     -0.56903698     0.045374274    -0.010822181     -0.38802924
           0.13          -0.082            0.09     -0.59536768     0.043468511    -0.010323206     -0.38642233
           0.13          -0.082           0.094     -0.60785356     0.041183575   -0.0087938433     -0.38488113
           0.13          -0.082           0.098     -0.53523759      0.03589729   -0.0049607101     -0.38373996
           0.13          -0.078          -0.098     -0.40116341      0.12340454     0.038648863     -0.35479878
           0.13          -0.078          -0.094     -0.57744119      0.11881858     0.060910752     -0.35964445
           0.13          -0.078           -0.09     -0.58941111      0.10587942     0.069661565     -0.36396519
           0.13          -0.078          -0.086     -0.57562035     0.097994303     0.074676954     -0.36807891
           0.13          -0.078          -0.082      -0.5523531     0.093310254     0.078304599     -0.37172685
           0.13          -0.078          -0.078     -0.52521784     0.089919741     0.081223917     -0.37511318
           0.13          -0.078          -0.074     -0.49568602     0.087190888      0.08348747     -0.37834249
           0.13          -0.078           -0.07     -0.46430761     0.084964051     0.085090422     -0.38143219
           0.13          -0.078          -0.066     -0.43135511     0.083272309     0.086130601     -0.38435634
           0.13          -0.078          -0.062      -0.3969055     0.082169627     0.086802036     -0.38707591
           0.13          -0.078          -0.058     -0.36090585      0.08169302     0.087340803     -0.38955567
           0.13          -0.078          -0.054     -0.32316438     0.081880339     0.087978518       -0.391767
           0.13          -0.078           -0.05     -0.28334471     0.082819114     0.088895851     -0.39367816
           0.13          -0.078          -0.046     -0.24105834     0.084718645      0.09020706      -0.3952525
           0.13          -0.078          -0.042     -0.19589898      0.08792258     0.091927088      -0.3964554
           0.13          -0.078          -0.038     -0.14732291     0.092865464     0.093894424     -0.39728539
           0.13          -0.078          -0.034    -0.093515818     0.099484814     0.096411233     -0.39762512
           0.13          -0.078           -0.03    -0.023927151      0.10617761      0.10071139     -0.39725502
           0.13          -0.078          -0.026     0.090862282      0.10927831      0.11819205     -0.39627047
           0.13          -0.078          -0.022      0.21427342      0.11203611      0.13615925     -0.39622756
           0.13          -0.078          -0.018      0.26810037      0.11282989        0.127243     -0.39682404
           0.13          -0.078          -0.014      0.26185872     0.097369917      0.10693485     -0.39834353
           0.13          -0.078           -0.01      0.24212909     0.063845336     0.093412516     -0.40017753
           0.13          -0.078          -0.006      0.23112444        0.022135     0.088522518     -0.40115725
           0.13          -0.078          -0.002      0.23502375    -0.018321329     0.089541972     -0.40081712
           0.13          -0.078           0.002      0.25228706    -0.049639087     0.091819057     -0.39943709
           0.13          -0.078           0.006      0.27190705    -0.066751054     0.090659739     -0.39771522
           0.13          -0.078            0.01      0.28172882    -0.068321872     0.083536618     -0.39638826
           0.13          -0.078           0.014      0.27510162    -0.054939591     0.069640026     -0.39585832
           0.13          -0.078           0.018      0.25723216    -0.024190807     0.049487302     -0.39613037
           0.13          -0.078           0.022      0.25104754      0.02760399     0.035576554     -0.39633476
           0.13          -0.078           0.026       0.2461745     0.070435067     0.032510797     -0.39782695
           0.13          -0.078            0.03      0.19013467     0.055504506     0.039814711     -0.40077999
           0.13          -0.078           0.034      0.12013913     0.013605662     0.052360879     -0.40327095
           0.13          -0.078           0.038     0.057933055    -0.010917625     0.055300363     -0.40483834
           0.13          -0.078           0.042    -0.006327978    -0.012960007     0.050157521     -0.40542041
           0.13          -0.078           0.046    -0.078702848     0.000503811     0.038785608     -0.40490959
           0.13          -0.078            0.05      -0.1525528     0.023935033     0.025210112     -0.40344719
           0.13          -0.078           0.054     -0.21945744     0.043086508     0.014737588     -0.40177428
           0.13          -0.078           0.058     -0.27759352     0.053569328    0.0067507796     -0.40016274
           0.13          -0.078           0.062     -0.32710368     0.057705192   0.00056798357     -0.39852086
           0.13          -0.078           0.066     -0.37013883     0.057874796   -0.0041470886     -0.39689906
           0.13          -0.078            0.07      -0.4090875     0.056049272   -0.0077579949     -0.39529752
           0.13          -0.078           0.074     -0.44543866     0.053609022    -0.010361579     -0.39368581
           0.13          -0.078           0.078     -0.47981464     0.051243907     -0.01193492     -0.39206114
           0.13          -0.078           0.082     -0.51220673     0.049162195     -0.01249849     -0.39045849
           0.13          -0.078           0.086     -0.54207417     0.047329306    -0.012094092     -0.38891558
           0.13          -0.078            0.09     -0.56791525      0.04543952    -0.010941941      -0.3875512
           0.13          -0.078           0.094     -0.58182315     0.043125779   -0.0089376579     -0.38631447
