#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1          -0.008          -0.092      0.48657911      0.17340166     0.017534881     -0.79124244
            0.1          -0.004          -0.092      0.50715572      0.18420427     0.021798438     -0.80111043
            0.1  -1.9825424e-18          -0.092      0.50173633      0.18784218     0.023115024     -0.81069576
            0.1           0.004          -0.092      0.47358546       0.1859705     0.020612693     -0.81940467
            0.1           0.008          -0.092      0.42695753      0.18050772     0.014729756     -0.82678089
            0.1           0.012          -0.092      0.36736349      0.17369442    0.0067280165     -0.83263109
            0.1           0.016          -0.092      0.30083139      0.16779434   -0.0020713001     -0.83701515
            0.1            0.02          -0.092      0.23233062      0.16436328    -0.010342434      -0.8401711
            0.1           0.024          -0.092      0.16495578      0.16385499    -0.016692792     -0.84239193
            0.1           0.028          -0.092      0.10004587      0.16584463    -0.019965985     -0.84393842
            0.1           0.032          -0.092     0.037548207      0.16929066    -0.019491866     -0.84499504
            0.1           0.036          -0.092    -0.023057319      0.17280468    -0.015208181     -0.84564028
            0.1            0.04          -0.092    -0.082898945      0.17515785   -0.0077773792     -0.84589739
            0.1           0.044          -0.092     -0.14406495      0.17535654     0.001476204     -0.84575662
            0.1           0.048          -0.092     -0.20911263      0.17266626     0.010858148     -0.84517038
            0.1           0.052          -0.092     -0.28043306      0.16698784     0.018638163      -0.8441495
            0.1           0.056          -0.092     -0.35883283      0.15875586     0.023743909     -0.84278597
            0.1            0.06          -0.092     -0.44273829      0.14860607      0.02646869     -0.84112417
            0.1           0.064          -0.092     -0.52955984      0.13706068      0.02820739     -0.83911278
            0.1           0.068          -0.092     -0.61739629      0.12432414     0.030236615     -0.83669392
            0.1           0.072          -0.092     -0.70485934      0.11040006     0.032927265     -0.83390431
            0.1           0.076          -0.092     -0.79018135     0.095347311      0.03603281     -0.83088541
            0.1            0.08          -0.092      -0.8708706     0.079375828     0.039082672     -0.82781566
            0.1           0.084          -0.092     -0.94387956      0.06283951     0.041513346     -0.82488534
            0.1           0.088          -0.092      -1.0048521     0.046343743     0.042866731     -0.82224344
            0.1           0.092          -0.092      -1.0421175     0.030320447     0.042568808     -0.82007266
            0.1           0.096          -0.092      -1.0040725     0.015532289     0.039403236     -0.81832345
            0.1             0.1          -0.092               0               0               0     -0.81750864
            0.1          -0.096          -0.088     -0.95953295     0.019885903    -0.027664079     -0.84509641
            0.1            -0.1          -0.088               0               0               0       -0.845817
            0.1          -0.092          -0.088      -1.0249414     0.035483588     -0.02232676     -0.84386985
            0.1          -0.088          -0.088      -1.0336632     0.048287064    -0.014412823     -0.84249655
            0.1          -0.084          -0.088      -1.0158853     0.057613663   -0.0067029572     -0.84063192
            0.1           -0.08          -0.088     -0.98127095     0.064524325  -5.1760721e-05     -0.83840532
            0.1          -0.076          -0.088     -0.93440286     0.069416507    0.0051864656     -0.83575443
            0.1          -0.072          -0.088      -0.8784348     0.072716552    0.0088897878     -0.83271824
            0.1          -0.068          -0.088     -0.81644655     0.074564684     0.011224042     -0.82930669
            0.1          -0.064          -0.088      -0.7515539     0.074903476     0.012665669     -0.82552741
            0.1           -0.06          -0.088     -0.68639128     0.073538674     0.014031144     -0.82135667
            0.1          -0.056          -0.088     -0.62265381     0.070321826     0.016348534     -0.81675333
            0.1          -0.052          -0.088     -0.56111319     0.065232892     0.020544084     -0.81169262
            0.1          -0.048          -0.088     -0.50179038     0.058333997     0.027235263     -0.80615632
            0.1          -0.044          -0.088     -0.44408127     0.049766699      0.03660062     -0.80014169
            0.1           -0.04          -0.088     -0.38673785      0.03981229     0.048245817     -0.79371204
            0.1          -0.036          -0.088     -0.32726747     0.029004015     0.061168749     -0.78699253
            0.1          -0.032          -0.088     -0.26032073      0.01880596     0.073008485     -0.78022075
            0.1          -0.028          -0.088     -0.17064808     0.013722554     0.078611102     -0.77379611
            0.1          -0.024          -0.088    -0.018240042     0.028394056     0.069150517     -0.76829099
            0.1           -0.02          -0.088      0.17397908     0.070205903     0.050481674     -0.76664062
            0.1          -0.016          -0.088      0.32884078      0.11751685     0.038803686     -0.77113361
            0.1          -0.012          -0.088      0.42804255      0.15075479     0.035900998     -0.77975809
            0.1          -0.008          -0.088      0.48534326      0.17047054     0.036073271     -0.78979576
            0.1          -0.004          -0.088      0.50993446      0.18093731      0.03566055     -0.79996322
            0.1   5.0794227e-44          -0.088      0.50693985      0.18499547     0.032741995     -0.80968561
            0.1           0.004          -0.088      0.48077448      0.18438174     0.026296568     -0.81838583
            0.1           0.008          -0.088      0.43630163      0.18084741     0.016505281     -0.82568684
            0.1           0.012          -0.088      0.37913605      0.17631347    0.0045402078     -0.83150177
            0.1           0.016          -0.088      0.31505658      0.17251337   -0.0079517043     -0.83596244
            0.1            0.02          -0.088      0.24880013      0.17053418    -0.019109046     -0.83933179
            0.1           0.024          -0.088      0.18334502      0.17069482     -0.02714879     -0.84191116
            0.1           0.028          -0.088      0.11989346      0.17260118    -0.030717562     -0.84394956
            0.1           0.032          -0.088     0.058257616      0.17532332    -0.029124615     -0.84556231
            0.1           0.036          -0.088   -0.0024384214      0.17766724    -0.022432312     -0.84671244
            0.1            0.04          -0.088    -0.063399941      0.17859131    -0.011418255     -0.84732506
            0.1           0.044          -0.088     -0.12638961      0.17734159    0.0024676466     -0.84734505
            0.1           0.048          -0.088     -0.19375996      0.17341818     0.017197111     -0.84671648
            0.1           0.052          -0.088     -0.26786036        0.166727     0.030396775     -0.84547628
            0.1           0.056          -0.088     -0.34993186      0.15748502     0.040085136     -0.84378119
            0.1            0.06          -0.088     -0.43916031      0.14604824     0.045854581     -0.84177505
            0.1           0.064          -0.088     -0.53288394       0.1328974     0.049107221     -0.83949825
            0.1           0.068          -0.088     -0.62794452      0.11848214     0.051707054     -0.83694328
            0.1           0.072          -0.088      -0.7216354       0.1030294     0.054517474     -0.83413244
            0.1           0.076          -0.088      -0.8112884     0.086761411       0.0572779      -0.8311698
            0.1            0.08          -0.088     -0.89376889     0.070165297     0.059349375     -0.82823595
            0.1           0.084          -0.088     -0.96584379     0.053916261     0.060191804     -0.82550924
            0.1           0.088          -0.088      -1.0238462     0.038743627     0.059634108     -0.82309184
            0.1           0.092          -0.088       -1.058551     0.024970796      0.05786948     -0.82107282
            0.1           0.096          -0.088      -1.0235603     0.012742884     0.054992869     -0.81939314
            0.1             0.1          -0.088               0               0               0     -0.81860708
            0.1          -0.096          -0.084     -0.88449186     0.019930619    -0.043777559     -0.85010211
            0.1            -0.1          -0.084               0               0               0     -0.85085559
            0.1          -0.092          -0.084     -0.95559843     0.038516965    -0.037043968     -0.84877863
            0.1          -0.088          -0.084     -0.97505692     0.055124996    -0.027019592     -0.84733905
            0.1          -0.084          -0.084     -0.96855214     0.068340567     -0.01708354     -0.84551901
            0.1           -0.08          -0.084      -0.9443114     0.078686459   -0.0084678019     -0.84340886
            0.1          -0.076          -0.084     -0.90680843     0.086412964   -0.0015078057     -0.84087856
            0.1          -0.072          -0.084     -0.85919854     0.091858256    0.0038101916     -0.83790433
            0.1          -0.068          -0.084     -0.80431115     0.095106127    0.0078112759     -0.83446686
            0.1          -0.064          -0.084     -0.74487038     0.096069193     0.011117073     -0.83057441
            0.1           -0.06          -0.084     -0.68327666     0.094602359      0.01459102     -0.82623903
            0.1          -0.056          -0.084     -0.62135164     0.090660722     0.019212677     -0.82147814
            0.1          -0.052          -0.084     -0.56024597     0.084352975     0.025856658     -0.81631274
            0.1          -0.048          -0.084     -0.50046378     0.075923465     0.035096843     -0.81075252
            0.1          -0.044          -0.084     -0.44188644     0.065742349     0.047078881     -0.80479952
            0.1           -0.04          -0.084     -0.38370755     0.054305991     0.061419911      -0.7984731
            0.1          -0.036          -0.084     -0.32410599     0.042301391     0.077076944     -0.79181542
            0.1          -0.032          -0.084     -0.25893356      0.03100325     0.091943912     -0.78486084
            0.1          -0.028          -0.084     -0.17575582     0.023499668      0.10234439     -0.77762447
            0.1          -0.024          -0.084     -0.03964264     0.031234217       0.1012684     -0.77057244
            0.1           -0.02          -0.084      0.14498753     0.066555669     0.087619692     -0.76717756
            0.1          -0.016          -0.084      0.30929884      0.11322151     0.072691903     -0.77058874
            0.1          -0.012          -0.084      0.41715347      0.14752095     0.063301254     -0.77894221
            0.1          -0.008          -0.084       0.4787572      0.16768727     0.056611366     -0.78896083
            0.1          -0.004          -0.084      0.50556499      0.17856078     0.049710224     -0.79905142
            0.1  -1.9825424e-18          -0.084      0.50422562       0.1834205     0.041096443     -0.80860051
